,xp (A),yp (A),tp (ns),thickness (A),mean curvature,apl,lipid order
249,120,140,,34.04079657,-0.007668682485,76.61744808,0.09723025053
250,20,80,,35.688916,0.003146906421,63.04608972,0.2450229036
251,20,90,,34.29139098,0.01612276058,68.09749554,0.168583158
252,120,70,,37.4537063,0.02000762866,54.64808337,0.2554828471
253,240,30,,33.28306893,0.04839322995,50.61407245,0.1640747984
254,190,60,,35.09351966,0.008163131591,65.68544033,0.1353960491
255,150,180,,36.50505637,0.007298478187,74.46598171,0.1718531999
256,50,240,,36.97979528,0.004289909087,96.08097072,0.2580872584
257,300,210,,36.30906477,0.01866591943,81.68846042,0.2433011572
258,150,250,,35.4341365,0.009383935618,59.71034768,0.2100333348
259,310,70,,36.89421929,-0.003322339098,65.42646088,0.2579137763
260,10,190,,32.19114705,-0.08567330647,54.11917334,0.1389508725
261,290,200,,34.15308306,0.02127592856,67.7813373,0.214747091
262,60,40,,36.28559229,0.01359359677,101.8272041,0.1876171267
263,140,170,,35.98263889,-0.01817188569,58.51367783,0.150682012
264,40,50,,37.09919896,0.003766611456,59.61635272,0.2318703252
265,160,120,,31.44241252,-0.01189495472,67.74453321,0.2221173107
266,190,90,,34.75583109,0.003180307437,74.64455777,0.2468540078
267,140,100,,36.60632784,-0.04563716702,50.33012439,0.2289101418
268,0,80,,38.06026646,-0.01959602566,49.09163413,0.179159603
269,100,310,,32.1437156,-0.03321888064,67.10430411,0.1711968899
270,80,60,,34.13946642,-0.006055759889,89.72721614,0.123844853
271,300,240,,35.28863365,0.004030256669,86.30142813,0.1710268178
272,40,60,,33.91288111,-0.03071851901,73.99151512,0.2571135591
273,50,280,,33.35120005,0.02457188465,70.32338377,0.1821260649
274,100,160,,34.28588876,-0.02849709934,68.96096043,0.1723267838
275,140,180,,36.21417795,-0.005618064967,77.99664311,0.248456675
276,100,270,,32.25453905,0.007566137358,78.33741799,0.1705580375
277,290,40,,33.25649993,0.001963863896,85.76273792,0.1776964389
278,140,310,,31.33773454,-0.01303846219,67.32086489,0.1276742594
279,90,50,,36.84575897,-0.01370973291,62.26926221,0.2449167345
280,280,130,,34.09105488,-0.01783805468,65.84468942,0.2056366205
281,180,20,,32.71351568,0.05421189048,56.44809893,0.1575154491
282,80,290,,35.8059479,0.02394995833,62.73560763,0.2250127353
283,170,60,,36.82221537,0.005163143299,65.68138374,0.1963295941
284,150,40,,33.57791659,0.02799589628,75.12052903,0.2003738364
285,30,160,,36.00940227,0.005873919275,69.39819435,0.2084525191
286,230,10,,37.21989676,0.005605351244,78.1071353,0.1937682066
287,250,310,,32.68986271,0.003975536459,81.24834608,0.1759349842
288,30,150,,34.82926525,0.0002363940044,58.99798645,0.2184549886
289,140,20,,33.55173862,-0.009805763456,78.92715888,0.2839632624
290,250,260,,36.85026778,0.02466296515,70.33991711,0.1931689928
291,40,280,,32.66772022,0.007323704657,113.2253953,0.167061177
292,260,240,,37.64904906,-0.009993706523,85.23988026,0.1803819022
293,280,200,,34.7857505,-0.004503729367,70.93500513,0.2306907468
294,310,60,,36.36609879,-0.01230989957,50.84704132,0.1924704799
295,100,260,,35.37920111,0.01172822124,81.42431644,0.1802606573
296,190,210,,35.34826173,0.0004762226933,83.18936233,0.1753520847
297,110,160,,35.52273026,-0.009759179679,65.97433544,0.2532333541
298,30,120,,37.92078182,-0.009243787831,85.73106979,0.2456615
299,50,40,,33.99118933,-0.03823544015,88.70687879,0.1691558351
