,x_rel,y_rel,tpore,frame,parea_mean,densS7_mean,mcurv_mean,charg_mean,order_mean_mean,parea_diff,densS7_diff,FS,MU,PU,ZWIT,NCHG,SUG,CHOL,PC,PE,SM,PS,GM,CE,LPC,DAG,PI,PA,PIP
62,0.2188635958,0.2607051656,2.3,2,60.40309981,0.9714935706,0.00224576891,-0.1000646898,0.2214339963,26.37681548,-0.392339302,0.4633595522,0.2398969301,0.7911095058,1.352417012,0.1142542139,0.02252495059,0.5056340119,0.30493245,0.5194989933,0.5279855689,0.005854097541,0.007601749252,0.001426501513,0.0,0.02626826054,0.01492320134,0.08587516577,0.0
63,0.9462631938,0.1287432917,2.5,2,54.83248026,0.9769057977,-0.01270348571,-0.1821232629,0.1862218256,-14.17315216,0.253887482,0.2368682516,0.3874938478,0.8177706882,1.113337961,0.325519581,0.1922581678,0.5578672125,0.3611924709,0.5115047596,0.2374240903,0.09453446862,0.1341728563,0.0,0.003216640006,0.003275245701,0.05808531143,0.03872694466,0.0
64,0.7982084084,0.8625800542,1.7,2,56.10265994,1.024870287,-0.008072336377,-0.2595336199,0.2748636505,16.10364101,-0.1981063152,0.1586580568,0.2334027875,1.168417557,1.247370048,0.3131083532,0.06909063779,0.4395215987,0.7359261029,0.3256968281,0.1511278105,0.03805882885,0.0,0.0,0.03461930655,0.0,0.06909063779,0.2059588866,0.0
65,0.6598093698,0.07080881042,4.3,2,56.24125481,1.03416382,-0.009253492989,-0.1444914242,0.207681601,-24.47166018,0.2349872927,0.0761157085,0.3206803594,0.9823676458,1.00581844,0.2889828484,0.13739293,0.6208362863,0.6433484318,0.2322546835,0.1302153252,0.1515899184,0.0,0.05586427114,0.0,0.02849815367,0.13739293,0.0,0.0
66,0.8110827375,0.8368313959,2.0,2,56.60616641,1.024781918,0.003961180657,-0.1597257622,0.2962342784,19.8274726,-0.2193334747,0.1979862851,0.6244515512,0.6816469307,1.324347194,0.1797375735,0.03872151203,0.4959152329,0.7237211173,0.333610923,0.2409545717,0.01984446367,0.0,0.0,0.02606058154,0.0,0.02945033551,0.1211715978,0.009271176519
67,0.1705848615,0.440945774,5.5,2,59.33419052,0.9299404354,0.001947602515,-0.08449652014,0.2529743689,-20.01222161,0.1818446156,0.04975494189,0.531123437,0.854570395,1.302381925,0.1330668487,0.1330668487,0.5645512261,0.6403856362,0.5909952471,0.07100104197,0.0,0.05814836744,0.0,0.0,0.0,0.06593693331,0.0,0.008981547906
68,0.1512733677,0.8625800542,1.4,2,54.04294101,1.004719966,0.002629436502,-0.08906961839,0.2279308495,-2.267786154,0.09748516256,0.1369347093,0.4790376422,0.8495278615,1.311228646,0.1542715669,0.03188285343,0.534499787,0.4886327478,0.5246381376,0.2979577607,0.1223887135,0.02790490845,0.0,0.0,0.0,0.0,0.0,0.003977944979
69,0.04506015208,0.8175199021,3.1,2,62.70795356,0.9589417039,0.002920476221,-0.1366562544,0.2225737015,-9.370537281,0.003418328774,0.1136432954,0.5953772667,0.51588772,1.112658521,0.08330699422,0.0516143559,0.775091718,0.3169941554,0.4219459063,0.3693481159,0.03169263833,0.01994677014,0.0,0.004370343155,0.02894276697,0.0,0.0,0.03166758576
70,0.01287432917,0.2124264313,3.2,2,65.24077765,0.8884963653,-0.02765538937,-0.02482807565,0.1825608189,-10.85554426,0.07217641979,0.08137366928,0.5338818033,0.598733297,1.159447379,0.04965615129,0.03675735536,0.7860112304,0.707379274,0.3239801269,0.1280879784,0.01289879593,0.008978633417,0.004885239102,0.0,0.0,0.02777872195,0.0,0.0
71,0.3057653177,0.9527003584,3.1,2,59.75710731,0.9328013641,0.000207920659,-0.03740057294,0.221294337,3.666120508,-0.1582745881,0.1295062485,0.434697377,0.6781347997,1.167872073,0.03859054183,0.002379937782,0.7576615747,0.5582225723,0.3010792658,0.3085702344,0.0,0.0,0.0,0.0,0.03587581091,0.002379937782,0.03621060405,0.0
