,x_rel,y_rel,tpore,frame,parea_mean,densS7_mean,mcurv_mean,charg_mean,order_mean_mean,parea_diff,densS7_diff,FS,MU,PU,ZWIT,NCHG,SUG,CHOL,PC,PE,SM,PS,GM,CE,LPC,DAG,PI,PA,PIP
61,0.7802654861,0.5223534635,19.0,3,58.41772646,0.9249796576,0.01579480237,-0.2314172603,0.1460368213,11.6040268,-0.3087698711,0.02412450119,0.2550388389,0.8694867496,0.8509745457,0.2596195664,0.08040408313,0.8513499103,0.2743867771,0.4719267898,0.02226667526,0.106406729,0.0,0.005145305582,0.08239430353,0.03291067205,0.01520098318,0.07280875429,0.06520309996
62,0.7835301953,0.5452064276,16.0,3,55.03960196,0.9369677083,0.02055889637,-0.1583055516,0.1569166587,12.89232189,-0.3030271549,0.09287977466,0.2559131399,0.7583827926,0.9067197284,0.1828515967,0.08011749388,0.8928242929,0.2775737096,0.4189194061,0.09362915047,0.07676889894,0.0,0.003187234633,0.1165974622,0.01441714734,0.02622034257,0.02596520392,0.05389715131
63,0.6398829928,0.7215007215,4.5,3,59.60351944,0.884989723,0.00696328433,-0.05033635238,0.147112661,13.07724013,-0.2107174686,0.03357077729,0.1442455765,0.8464845946,0.8777112365,0.07104289924,0.07963227575,0.9756990516,0.468351776,0.4093594605,0.0,0.03732763058,0.07554681261,0.0,0.0,0.0,0.004085463137,0.02962980552,0.0
64,0.7900596136,0.6333535745,15.7,3,59.27219573,0.9511973259,-0.02017772058,-0.23520065,0.1863897257,-27.21311061,0.2348857812,0.4135937601,0.3505609942,0.6064202822,0.6736901447,0.4704013,0.3830122374,0.6294249635,0.1676870084,0.3570635969,0.145164212,0.2936788547,0.2062897922,0.02019379965,0.003775327335,0.0,0.1767224452,0.0,0.0
65,0.5354123001,0.7639419404,16.2,3,62.60577027,0.9931298546,0.01313519911,-0.0280002259,0.137990299,30.64059738,-0.2494261706,0.09075244438,0.3095253726,0.6807590814,0.8652612435,0.04305946219,0.04656519795,0.9189631016,0.5659133788,0.2866334491,0.0,0.003856299584,0.02030302495,0.02191555367,0.01271441561,0.1304976141,0.02626217301,0.0129409896,0.0
66,0.6986477575,0.6855889209,11.6,3,45.96761725,1.078135291,0.0003439230486,-0.06326239028,0.1663129614,13.56366032,-0.285080792,0.0460104424,0.4612598133,0.5723296318,0.9117085319,0.1265247806,0.1168941818,0.9204001125,0.5287122032,0.3579353332,0.009063237457,0.05099717381,0.04136657505,0.0,0.01599775805,0.0,0.07552760675,0.0,0.0
67,0.8422949599,0.6757947934,5.1,3,62.60856918,0.9693902506,-0.01408362536,-0.1787593188,0.1907152748,-10.75877861,-0.008832463415,0.2161407999,0.1385311406,0.9319544108,0.7923240973,0.3575186376,0.2725344251,0.7133736487,0.273156976,0.477825539,0.04134158222,0.1156205022,0.03063628964,0.1061473268,0.0,0.0,0.2418981354,0.0,0.0
68,0.466853408,0.7476183947,11.0,3,49.38621151,1.034292288,-0.02303924416,-0.07196933777,0.1887055892,6.855608204,-0.1520965266,0.1757475241,0.4475318437,0.5040570445,0.978755168,0.1375983216,0.008168420396,0.8726635878,0.6963504606,0.274085134,0.008319573365,0.1230895473,0.0,0.0,0.0,0.01098292262,0.008168420396,0.006340353899,0.0
69,0.4015592251,0.8129125776,3.3,3,54.0818712,0.9117307569,-0.01359581375,-0.08116005048,0.1740539864,-5.963758258,-0.004994702037,0.1607795286,0.3127642128,0.7980979825,1.016838895,0.162320101,0.02160102028,0.728358276,0.4104794878,0.5067186607,0.09964074613,0.1426588103,0.001939729666,0.0,0.0,0.09054299875,0.01966129062,0.0,0.0
70,0.3525885879,0.6202947379,15.7,3,51.03789269,0.968002534,-0.0003997220901,-0.1559134767,0.3003460963,-20.69108697,0.2953622607,0.2979834664,0.4337232011,0.465868288,0.8857480021,0.3118269533,0.1695109094,0.8024250445,0.4207079771,0.18433022,0.280709805,0.1423160439,0.0,0.0,0.0,0.0,0.1695109094,0.0,0.0
71,0.7312948489,0.6137653196,14.5,3,52.48789083,0.984354883,-0.00566992321,-0.09588161908,0.235267389,-0.983430053,-0.06738985244,0.3634632115,0.5412252165,0.3615303475,1.04188598,0.1917632382,0.09928791745,0.7337812245,0.6356725669,0.1619130798,0.1664575098,0.1250448781,0.0325695574,0.0,0.07784282336,0.0,0.06671836006,0.0,0.0
72,0.1469119116,0.9630891984,8.7,3,55.03912335,0.9473442631,0.009366399583,-0.03042110835,0.1145570336,7.819644856,-0.08776995047,0.1608846991,0.08781001976,0.7375071629,0.9127422334,0.0608422167,0.02306958394,1.013798118,0.3229756644,0.5137170928,0.07604947618,0.04021004726,0.002437414505,0.0,0.0,0.01018001727,0.02063216944,0.0,0.0
